date,country,cases,cum_cases,smooth_cases
2022-08-04,Italy,21,603,12.571428571428571
2022-08-05,Italy,13,616,12.428571428571429
2022-08-06,Italy,5,621,12.142857142857142
2022-08-07,Italy,4,625,10.142857142857142
2022-08-08,Italy,12,637,8.857142857142858
2022-08-09,Italy,9,646,7.714285714285714
2022-08-10,Italy,7,653,7
2022-08-11,Italy,12,665,6.714285714285714
2022-08-12,Italy,5,670,5
2022-08-13,Italy,0,670,4.428571428571429
2022-08-14,Italy,2,672,4.714285714285714
2022-08-15,Italy,0,672,4.285714285714286
2022-08-16,Italy,5,677,4.857142857142857
2022-08-17,Italy,9,686,5.285714285714286
2022-08-18,Italy,9,695,5.142857142857143
2022-08-19,Italy,9,704,7
2022-08-20,Italy,3,707,7.714285714285714
2022-08-21,Italy,1,708,7.142857142857143
2022-08-22,Italy,13,721,7.571428571428571
2022-08-23,Italy,10,731,6.857142857142857
2022-08-24,Italy,5,736,6.428571428571429
2022-08-25,Italy,12,748,6.857142857142857
2022-08-26,Italy,4,752,6.571428571428571
2022-08-27,Italy,0,752,5.428571428571429
2022-08-28,Italy,4,756,5.857142857142857
2022-08-29,Italy,11,767,4.857142857142857
2022-08-30,Italy,2,769,5.142857142857143
2022-08-31,Italy,8,777,5.428571428571429
2022-09-01,Italy,5,782,4.857142857142857
2022-09-02,Italy,6,788,3.857142857142857
2022-09-03,Italy,2,790,4.285714285714286
2022-09-04,Italy,0,790,4
2022-09-05,Italy,4,794,4.714285714285714
2022-09-06,Italy,5,799,5
2022-09-07,Italy,6,805,4.714285714285714
2022-09-08,Italy,10,815,4.714285714285714
2022-09-09,Italy,8,823,4.714285714285714
2022-09-10,Italy,0,823,4.857142857142857
2022-09-11,Italy,0,823,4.428571428571429
2022-09-12,Italy,4,827,3.5714285714285716
2022-09-13,Italy,6,833,2.857142857142857
2022-09-14,Italy,3,836,2.857142857142857
2022-09-15,Italy,4,840,2.857142857142857
2022-09-16,Italy,3,843,2.7142857142857144
2022-09-17,Italy,0,843,1.8571428571428572
2022-09-18,Italy,0,843,1.4285714285714286
2022-09-19,Italy,3,846,1.1428571428571428
2022-09-20,Italy,0,846,0.8571428571428571
2022-09-21,Italy,0,846,1
2022-09-22,Italy,2,848,1.1428571428571428
2022-09-23,Italy,1,849,0.8571428571428571
2022-09-24,Italy,1,850,0.8571428571428571
2022-09-25,Italy,1,851,1
2022-09-26,Italy,1,852,0.8571428571428571
2022-09-27,Italy,0,852,0.8571428571428571
2022-09-28,Italy,1,853,0.7142857142857143
2022-09-29,Italy,1,854,0.5714285714285714
2022-09-30,Italy,1,855,0.8571428571428571
2022-10-01,Italy,0,855,1.1428571428571428
2022-10-02,Italy,0,855,1
2022-10-03,Italy,3,858,0.8571428571428571
2022-10-04,Italy,2,860,1.1428571428571428
2022-10-05,Italy,0,860,1.1428571428571428
2022-10-06,Italy,0,860,1.1428571428571428
2022-10-07,Italy,3,863,1
2022-10-08,Italy,0,863,2.2857142857142856
2022-10-09,Italy,0,863,2.5714285714285716
2022-10-10,Italy,2,865,3.142857142857143
2022-10-11,Italy,11,876,2.7142857142857144
2022-10-12,Italy,2,878,2.7142857142857144
2022-10-13,Italy,4,882,2.7142857142857144
2022-10-14,Italy,0,882,2.5714285714285716
2022-10-16,Italy,0,882,1
2022-10-17,Italy,0,882,0.7142857142857143
2022-10-18,Italy,1,883,0.14285714285714285
2022-10-19,Italy,0,883,0.14285714285714285
2022-10-20,Italy,0,883,0.42857142857142855
2022-10-21,Italy,0,883,0.42857142857142855
2022-10-23,Italy,0,883,0.5714285714285714
2022-10-24,Italy,2,885,0.8571428571428571
2022-10-25,Italy,0,885,0.8571428571428571
2022-10-26,Italy,2,887,0.8571428571428571
2022-10-27,Italy,2,889,0.8571428571428571
2022-10-28,Italy,0,889,0.8571428571428571
2022-10-31,Italy,0,889,1.4285714285714286
2022-11-01,Italy,0,889,2.857142857142857
2022-11-02,Italy,2,891,2.5714285714285716
2022-11-03,Italy,4,895,2.5714285714285716
2022-11-04,Italy,12,907,2.7142857142857144
2022-11-07,Italy,0,907,2.7142857142857144
2022-11-08,Italy,0,907,2.4285714285714284
2022-11-09,Italy,1,908,2.142857142857143
2022-11-10,Italy,0,908,0.42857142857142855
2022-11-11,Italy,0,908,0.42857142857142855
2022-11-14,Italy,2,910,0.42857142857142855
2022-11-15,Italy,0,910,0.2857142857142857
2022-11-16,Italy,0,910,0.42857142857142855
2022-11-17,Italy,0,910,0.42857142857142855
2022-11-18,Italy,0,910,0.14285714285714285
2022-11-21,Italy,1,911,0.2857142857142857
2022-11-22,Italy,0,911,0.42857142857142855
2022-11-23,Italy,0,911,0.42857142857142855
2022-11-24,Italy,1,912,0.42857142857142855
2022-11-25,Italy,1,913,0.42857142857142855
2022-11-26,Italy,0,913,0.42857142857142855
2022-11-28,Italy,0,913,0.7142857142857143
2022-11-29,Italy,1,914,0.5714285714285714
2022-11-30,Italy,0,914,0.42857142857142855
2022-12-01,Italy,2,916,0.42857142857142855
2022-12-02,Italy,0,916,1
2022-12-04,Italy,0,916,0.8571428571428571
2022-12-05,Italy,0,916,0.8571428571428571
2022-12-06,Italy,4,920,0.5714285714285714
2022-12-07,Italy,0,920,1.1428571428571428
2022-12-08,Italy,0,920,1.1428571428571428
2022-12-09,Italy,0,920,1.1428571428571428
2022-12-12,Italy,4,924,1
2022-12-13,Italy,0,924,1.1428571428571428
2022-12-14,Italy,0,924,1.7142857142857142
2022-12-15,Italy,3,927,1.8571428571428572
2022-12-16,Italy,1,928,1.5714285714285714
2022-12-19,Italy,4,932,2.4285714285714284
2022-12-20,Italy,1,933,2.4285714285714284
2022-12-21,Italy,2,935,2
2022-12-22,Italy,6,941,2
2022-12-27,Italy,0,941,1.7142857142857142
2022-12-28,Italy,0,941,1.5714285714285714
2022-12-29,Italy,1,942,1.4285714285714286
2022-12-30,Italy,2,944,0.5714285714285714
2022-12-31,Italy,0,944,0.5714285714285714
2023-01-02,Italy,1,945,0.8571428571428571
2023-01-05,Italy,0,945,0.8571428571428571
2023-01-06,Italy,0,945,0.8571428571428571
2023-01-09,Italy,2,947,0.8571428571428571
2023-01-10,Italy,1,948,0.8571428571428571
2023-01-11,Italy,2,950,0.8571428571428571
2023-01-12,Italy,0,950,0.8571428571428571
2023-01-13,Italy,1,951,0.5714285714285714
2023-01-16,Italy,0,951,0.8571428571428571
2023-01-17,Italy,0,951,0.5714285714285714
2023-01-18,Italy,0,951,0.5714285714285714
2023-01-19,Italy,3,954,0.42857142857142855
2023-01-20,Italy,0,954,0.42857142857142855
2023-01-21,Italy,0,954,0.42857142857142855
2023-01-23,Italy,0,954,0.42857142857142855
2023-01-24,Italy,0,954,0
2023-01-25,Italy,0,954,0
2023-01-26,Italy,0,954,0
2023-01-27,Italy,0,954,0.14285714285714285
2023-01-30,Italy,0,954,0.14285714285714285
2023-01-31,Italy,0,954,0.14285714285714285
2023-02-01,Italy,1,955,0.14285714285714285
2023-02-02,Italy,0,955,0.42857142857142855
2023-02-03,Italy,0,955,0.7142857142857143
2023-02-07,Italy,0,955,0.7142857142857143
2023-02-08,Italy,2,957,NA
2023-02-10,Italy,2,959,NA
2023-02-13,Italy,0,959,NA
2022-04-22,Latvia,0,0,NA
2022-04-29,Latvia,0,0,NA
2022-05-01,Latvia,0,0,NA
2022-05-04,Latvia,0,0,0
2022-05-05,Latvia,0,0,0
2022-05-07,Latvia,0,0,0
2022-05-08,Latvia,0,0,0
2022-05-09,Latvia,0,0,0
2022-05-10,Latvia,0,0,0
2022-05-11,Latvia,0,0,0
2022-05-12,Latvia,0,0,0
2022-05-13,Latvia,0,0,0
2022-05-14,Latvia,0,0,0
2022-05-15,Latvia,0,0,0
2022-05-16,Latvia,0,0,0
2022-05-17,Latvia,0,0,0
2022-05-18,Latvia,0,0,0
2022-05-19,Latvia,0,0,0
2022-05-20,Latvia,0,0,0
2022-05-21,Latvia,0,0,0
2022-05-22,Latvia,0,0,0
2022-05-23,Latvia,0,0,0
2022-05-24,Latvia,0,0,0
2022-05-25,Latvia,0,0,0
2022-05-26,Latvia,0,0,0
2022-05-27,Latvia,0,0,0
2022-05-28,Latvia,0,0,0
2022-05-29,Latvia,0,0,0
2022-05-30,Latvia,0,0,0
2022-05-31,Latvia,0,0,0
2022-06-01,Latvia,0,0,0
2022-06-02,Latvia,0,0,0
2022-06-03,Latvia,0,0,0.2857142857142857
2022-06-04,Latvia,0,0,0.2857142857142857
2022-06-05,Latvia,0,0,0.2857142857142857
2022-06-06,Latvia,2,2,0.2857142857142857
2022-06-07,Latvia,0,2,0.2857142857142857
2022-06-08,Latvia,0,2,0.2857142857142857
2022-06-09,Latvia,0,2,0.2857142857142857
2022-06-10,Latvia,0,2,0
2022-06-11,Latvia,0,2,0
2022-06-12,Latvia,0,2,0
2022-06-13,Latvia,0,2,0
2022-06-14,Latvia,0,2,0
2022-06-15,Latvia,0,2,0
2022-06-16,Latvia,0,2,0
2022-06-17,Latvia,0,2,0
2022-06-18,Latvia,0,2,0
2022-06-19,Latvia,0,2,0
2022-06-20,Latvia,0,2,0
2022-06-21,Latvia,0,2,0
2022-06-22,Latvia,0,2,0
2022-06-23,Latvia,0,2,0
2022-06-24,Latvia,0,2,0
2022-06-25,Latvia,0,2,0
2022-06-26,Latvia,0,2,0
2022-06-27,Latvia,0,2,0
2022-06-28,Latvia,0,2,0
2022-06-29,Latvia,0,2,0
2022-06-30,Latvia,0,2,0
2022-07-01,Latvia,0,2,0
2022-07-02,Latvia,0,2,0
2022-07-03,Latvia,0,2,0
2022-07-04,Latvia,0,2,0
2022-07-05,Latvia,0,2,0
2022-07-06,Latvia,0,2,0
2022-07-07,Latvia,0,2,0
2022-07-08,Latvia,0,2,0
2022-07-09,Latvia,0,2,0
2022-07-10,Latvia,0,2,0
2022-07-11,Latvia,0,2,0
2022-07-12,Latvia,0,2,0
2022-07-13,Latvia,0,2,0
2022-07-14,Latvia,0,2,0
2022-07-15,Latvia,0,2,0
2022-07-16,Latvia,0,2,0
2022-07-17,Latvia,0,2,0
2022-07-18,Latvia,0,2,0
2022-07-19,Latvia,0,2,0
2022-07-20,Latvia,0,2,0
2022-07-21,Latvia,0,2,0
2022-07-22,Latvia,0,2,0
2022-07-23,Latvia,0,2,0
2022-07-24,Latvia,0,2,0
2022-07-25,Latvia,0,2,0
2022-07-26,Latvia,0,2,0
2022-07-27,Latvia,0,2,0
2022-07-28,Latvia,0,2,0
2022-07-29,Latvia,0,2,0
2022-07-30,Latvia,0,2,0
2022-07-31,Latvia,0,2,0
2022-08-01,Latvia,0,2,0
2022-08-02,Latvia,0,2,0
2022-08-03,Latvia,0,2,0
2022-08-04,Latvia,0,2,0
2022-08-05,Latvia,0,2,0
2022-08-06,Latvia,0,2,0
2022-08-07,Latvia,0,2,0
2022-08-08,Latvia,0,2,0
2022-08-09,Latvia,0,2,0
2022-08-10,Latvia,0,2,0
2022-08-11,Latvia,0,2,0
2022-08-12,Latvia,0,2,0.14285714285714285
2022-08-13,Latvia,0,2,0.14285714285714285
2022-08-14,Latvia,0,2,0.14285714285714285
2022-08-15,Latvia,1,3,0.14285714285714285
2022-08-16,Latvia,0,3,0.14285714285714285
2022-08-17,Latvia,0,3,0.14285714285714285
2022-08-18,Latvia,0,3,0.14285714285714285
2022-08-19,Latvia,0,3,0
2022-08-20,Latvia,0,3,0
2022-08-21,Latvia,0,3,0
2022-08-22,Latvia,0,3,0
2022-08-23,Latvia,0,3,0
2022-08-24,Latvia,0,3,0
2022-08-25,Latvia,0,3,0
2022-08-26,Latvia,0,3,0
2022-08-27,Latvia,0,3,0
2022-08-28,Latvia,0,3,0
2022-08-29,Latvia,0,3,0
2022-08-30,Latvia,0,3,0
2022-08-31,Latvia,0,3,0
2022-09-01,Latvia,0,3,0
2022-09-02,Latvia,0,3,0
2022-09-03,Latvia,0,3,0
2022-09-04,Latvia,0,3,0
2022-09-05,Latvia,0,3,0
2022-09-06,Latvia,0,3,0
2022-09-07,Latvia,0,3,0
2022-09-08,Latvia,0,3,0
2022-09-09,Latvia,0,3,0
2022-09-10,Latvia,0,3,0
2022-09-11,Latvia,0,3,0
2022-09-12,Latvia,0,3,0.14285714285714285
2022-09-13,Latvia,0,3,0.14285714285714285
2022-09-14,Latvia,0,3,0.14285714285714285
2022-09-15,Latvia,1,4,0.14285714285714285
2022-09-16,Latvia,0,4,0.14285714285714285
2022-09-17,Latvia,0,4,0.14285714285714285
2022-09-18,Latvia,0,4,0.14285714285714285
2022-09-19,Latvia,0,4,0
2022-09-20,Latvia,0,4,0
2022-09-21,Latvia,0,4,0
2022-09-22,Latvia,0,4,0.2857142857142857
2022-09-23,Latvia,0,4,0.2857142857142857
2022-09-24,Latvia,0,4,0.2857142857142857
2022-09-25,Latvia,2,6,0.2857142857142857
2022-09-26,Latvia,0,6,0.2857142857142857
2022-09-27,Latvia,0,6,0.2857142857142857
2022-09-28,Latvia,0,6,0.2857142857142857
2022-09-29,Latvia,0,6,0
2022-09-30,Latvia,0,6,0
2022-10-01,Latvia,0,6,0
2022-10-02,Latvia,0,6,0
2022-10-03,Latvia,0,6,0
2022-10-04,Latvia,0,6,0
2022-10-05,Latvia,0,6,0
2022-10-06,Latvia,0,6,0
2022-10-07,Latvia,0,6,0
2022-10-08,Latvia,0,6,0
2022-10-09,Latvia,0,6,0
2022-10-10,Latvia,0,6,0
2022-10-11,Latvia,0,6,0
2022-10-12,Latvia,0,6,0
2022-10-13,Latvia,0,6,0
2022-10-14,Latvia,0,6,0
2022-10-16,Latvia,0,6,0
2022-10-17,Latvia,0,6,0
2022-10-18,Latvia,0,6,0
2022-10-19,Latvia,0,6,0
2022-10-20,Latvia,0,6,0
2022-10-21,Latvia,0,6,0
2022-10-23,Latvia,0,6,0
2022-10-24,Latvia,0,6,0
2022-10-25,Latvia,0,6,0
2022-10-26,Latvia,0,6,0
2022-10-27,Latvia,0,6,0
2022-10-28,Latvia,0,6,0
2022-10-31,Latvia,0,6,0
2022-11-01,Latvia,0,6,0
2022-11-02,Latvia,0,6,0
2022-11-03,Latvia,0,6,0
2022-11-04,Latvia,0,6,0
2022-11-07,Latvia,0,6,0
2022-11-08,Latvia,0,6,0
2022-11-09,Latvia,0,6,0
2022-11-10,Latvia,0,6,0
2022-11-11,Latvia,0,6,0
2022-11-14,Latvia,0,6,0
2022-11-15,Latvia,0,6,0
2022-11-16,Latvia,0,6,0
2022-11-17,Latvia,0,6,0
2022-11-18,Latvia,0,6,0
2022-11-21,Latvia,0,6,0
2022-11-22,Latvia,0,6,0
2022-11-23,Latvia,0,6,0
2022-11-24,Latvia,0,6,0
2022-11-25,Latvia,0,6,0
2022-11-26,Latvia,0,6,0
2022-11-28,Latvia,0,6,0
2022-11-29,Latvia,0,6,0
2022-11-30,Latvia,0,6,0
2022-12-01,Latvia,0,6,0
2022-12-02,Latvia,0,6,0
2022-12-04,Latvia,0,6,0
2022-12-05,Latvia,0,6,0
2022-12-06,Latvia,0,6,0
2022-12-07,Latvia,0,6,0
2022-12-08,Latvia,0,6,0
2022-12-09,Latvia,0,6,0
2022-12-12,Latvia,0,6,0
2022-12-13,Latvia,0,6,0
2022-12-14,Latvia,0,6,0
2022-12-15,Latvia,0,6,0
2022-12-16,Latvia,0,6,0
2022-12-19,Latvia,0,6,0
2022-12-20,Latvia,0,6,0
2022-12-21,Latvia,0,6,0
2022-12-22,Latvia,0,6,0
2022-12-27,Latvia,0,6,0
2022-12-28,Latvia,0,6,0
2022-12-29,Latvia,0,6,0
2022-12-30,Latvia,0,6,0
2022-12-31,Latvia,0,6,0
2023-01-02,Latvia,0,6,0
2023-01-05,Latvia,0,6,0
2023-01-06,Latvia,0,6,0
2023-01-09,Latvia,0,6,0
2023-01-10,Latvia,0,6,0
2023-01-11,Latvia,0,6,0
2023-01-12,Latvia,0,6,0
2023-01-13,Latvia,0,6,0
2023-01-16,Latvia,0,6,0
2023-01-17,Latvia,0,6,0
2023-01-18,Latvia,0,6,0
2023-01-19,Latvia,0,6,0
2023-01-20,Latvia,0,6,0
2023-01-21,Latvia,0,6,0
2023-01-23,Latvia,0,6,0
2023-01-24,Latvia,0,6,0
2023-01-25,Latvia,0,6,0
2023-01-26,Latvia,0,6,0
2023-01-27,Latvia,0,6,0
2023-01-30,Latvia,0,6,0
2023-01-31,Latvia,0,6,0
2023-02-01,Latvia,0,6,0
2023-02-02,Latvia,0,6,0
2023-02-03,Latvia,0,6,0
2023-02-07,Latvia,0,6,0
2023-02-08,Latvia,0,6,NA
2023-02-10,Latvia,0,6,NA
2023-02-13,Latvia,0,6,NA
2022-04-22,Lithuania,0,0,NA
2022-04-29,Lithuania,0,0,NA
2022-05-01,Lithuania,0,0,NA
2022-05-04,Lithuania,0,0,0
2022-05-05,Lithuania,0,0,0
2022-05-07,Lithuania,0,0,0
2022-05-08,Lithuania,0,0,0
2022-05-09,Lithuania,0,0,0
2022-05-10,Lithuania,0,0,0
2022-05-11,Lithuania,0,0,0
2022-05-12,Lithuania,0,0,0
2022-05-13,Lithuania,0,0,0
2022-05-14,Lithuania,0,0,0
2022-05-15,Lithuania,0,0,0
2022-05-16,Lithuania,0,0,0
2022-05-17,Lithuania,0,0,0
2022-05-18,Lithuania,0,0,0
2022-05-19,Lithuania,0,0,0
2022-05-20,Lithuania,0,0,0
2022-05-21,Lithuania,0,0,0
2022-05-22,Lithuania,0,0,0
2022-05-23,Lithuania,0,0,0
2022-05-24,Lithuania,0,0,0
2022-05-25,Lithuania,0,0,0
2022-05-26,Lithuania,0,0,0
2022-05-27,Lithuania,0,0,0
2022-05-28,Lithuania,0,0,0
2022-05-29,Lithuania,0,0,0
2022-05-30,Lithuania,0,0,0
2022-05-31,Lithuania,0,0,0
2022-06-01,Lithuania,0,0,0
2022-06-02,Lithuania,0,0,0
2022-06-03,Lithuania,0,0,0
2022-06-04,Lithuania,0,0,0
2022-06-05,Lithuania,0,0,0
2022-06-06,Lithuania,0,0,0
2022-06-07,Lithuania,0,0,0
2022-06-08,Lithuania,0,0,0
2022-06-09,Lithuania,0,0,0
2022-06-10,Lithuania,0,0,0
2022-06-11,Lithuania,0,0,0
2022-06-12,Lithuania,0,0,0
2022-06-13,Lithuania,0,0,0
2022-06-14,Lithuania,0,0,0
2022-06-15,Lithuania,0,0,0
2022-06-16,Lithuania,0,0,0
2022-06-17,Lithuania,0,0,0
2022-06-18,Lithuania,0,0,0
2022-06-19,Lithuania,0,0,0
2022-06-20,Lithuania,0,0,0
2022-06-21,Lithuania,0,0,0
2022-06-22,Lithuania,0,0,0
2022-06-23,Lithuania,0,0,0
2022-06-24,Lithuania,0,0,0
2022-06-25,Lithuania,0,0,0
2022-06-26,Lithuania,0,0,0
2022-06-27,Lithuania,0,0,0
2022-06-28,Lithuania,0,0,0
2022-06-29,Lithuania,0,0,0
2022-06-30,Lithuania,0,0,0
2022-07-01,Lithuania,0,0,0
2022-07-02,Lithuania,0,0,0
2022-07-03,Lithuania,0,0,0
2022-07-04,Lithuania,0,0,0
2022-07-05,Lithuania,0,0,0
2022-07-06,Lithuania,0,0,0
2022-07-07,Lithuania,0,0,0
2022-07-08,Lithuania,0,0,0
2022-07-09,Lithuania,0,0,0
2022-07-10,Lithuania,0,0,0
2022-07-11,Lithuania,0,0,0
2022-07-12,Lithuania,0,0,0
2022-07-13,Lithuania,0,0,0
2022-07-14,Lithuania,0,0,0
2022-07-15,Lithuania,0,0,0
2022-07-16,Lithuania,0,0,0
2022-07-17,Lithuania,0,0,0
2022-07-18,Lithuania,0,0,0
2022-07-19,Lithuania,0,0,0
2022-07-20,Lithuania,0,0,0
2022-07-21,Lithuania,0,0,0
2022-07-22,Lithuania,0,0,0
2022-07-23,Lithuania,0,0,0
2022-07-24,Lithuania,0,0,0
2022-07-25,Lithuania,0,0,0
2022-07-26,Lithuania,0,0,0
2022-07-27,Lithuania,0,0,0
2022-07-28,Lithuania,0,0,0
2022-07-29,Lithuania,0,0,0
2022-07-30,Lithuania,0,0,0
2022-07-31,Lithuania,0,0,0.14285714285714285
2022-08-01,Lithuania,0,0,0.42857142857142855
2022-08-02,Lithuania,0,0,0.42857142857142855
2022-08-03,Lithuania,1,1,0.42857142857142855
2022-08-04,Lithuania,2,3,0.42857142857142855
2022-08-05,Lithuania,0,3,0.42857142857142855
2022-08-06,Lithuania,0,3,0.7142857142857143
2022-08-07,Lithuania,0,3,0.5714285714285714
2022-08-08,Lithuania,0,3,0.2857142857142857
2022-08-09,Lithuania,2,5,0.2857142857142857
2022-08-10,Lithuania,0,5,0.2857142857142857
2022-08-11,Lithuania,0,5,0.2857142857142857
2022-08-12,Lithuania,0,5,0.2857142857142857
2022-08-13,Lithuania,0,5,0
2022-08-14,Lithuania,0,5,0
2022-08-15,Lithuania,0,5,0
2022-08-16,Lithuania,0,5,0
2022-08-17,Lithuania,0,5,0
2022-08-18,Lithuania,0,5,0
2022-08-19,Lithuania,0,5,0
2022-08-20,Lithuania,0,5,0
2022-08-21,Lithuania,0,5,0
2022-08-22,Lithuania,0,5,0
2022-08-23,Lithuania,0,5,0
2022-08-24,Lithuania,0,5,0
2022-08-25,Lithuania,0,5,0
2022-08-26,Lithuania,0,5,0
2022-08-27,Lithuania,0,5,0
2022-08-28,Lithuania,0,5,0
2022-08-29,Lithuania,0,5,0
2022-08-30,Lithuania,0,5,0
2022-08-31,Lithuania,0,5,0
2022-09-01,Lithuania,0,5,0
2022-09-02,Lithuania,0,5,0
2022-09-03,Lithuania,0,5,0
2022-09-04,Lithuania,0,5,0
2022-09-05,Lithuania,0,5,0
2022-09-06,Lithuania,0,5,0
2022-09-07,Lithuania,0,5,0
2022-09-08,Lithuania,0,5,0
2022-09-09,Lithuania,0,5,0
2022-09-10,Lithuania,0,5,0
2022-09-11,Lithuania,0,5,0
2022-09-12,Lithuania,0,5,0
2022-09-13,Lithuania,0,5,0
2022-09-14,Lithuania,0,5,0
2022-09-15,Lithuania,0,5,0
2022-09-16,Lithuania,0,5,0
2022-09-17,Lithuania,0,5,0
2022-09-18,Lithuania,0,5,0
2022-09-19,Lithuania,0,5,0
2022-09-20,Lithuania,0,5,0
2022-09-21,Lithuania,0,5,0
2022-09-22,Lithuania,0,5,0
2022-09-23,Lithuania,0,5,0
2022-09-24,Lithuania,0,5,0
2022-09-25,Lithuania,0,5,0
2022-09-26,Lithuania,0,5,0
2022-09-27,Lithuania,0,5,0
2022-09-28,Lithuania,0,5,0
2022-09-29,Lithuania,0,5,0
2022-09-30,Lithuania,0,5,0
2022-10-01,Lithuania,0,5,0
2022-10-02,Lithuania,0,5,0
2022-10-03,Lithuania,0,5,0
2022-10-04,Lithuania,0,5,0
2022-10-05,Lithuania,0,5,0
2022-10-06,Lithuania,0,5,0
2022-10-07,Lithuania,0,5,0
2022-10-08,Lithuania,0,5,0
2022-10-09,Lithuania,0,5,0
2022-10-10,Lithuania,0,5,0
2022-10-11,Lithuania,0,5,0
2022-10-12,Lithuania,0,5,0
2022-10-13,Lithuania,0,5,0
2022-10-14,Lithuania,0,5,0
2022-10-16,Lithuania,0,5,0
2022-10-17,Lithuania,0,5,0
2022-10-18,Lithuania,0,5,0
2022-10-19,Lithuania,0,5,0
2022-10-20,Lithuania,0,5,0
2022-10-21,Lithuania,0,5,0
2022-10-23,Lithuania,0,5,0
2022-10-24,Lithuania,0,5,0
2022-10-25,Lithuania,0,5,0
2022-10-26,Lithuania,0,5,0
2022-10-27,Lithuania,0,5,0
2022-10-28,Lithuania,0,5,0
2022-10-31,Lithuania,0,5,0
2022-11-01,Lithuania,0,5,0
2022-11-02,Lithuania,0,5,0
2022-11-03,Lithuania,0,5,0
2022-11-04,Lithuania,0,5,0
2022-11-07,Lithuania,0,5,0
2022-11-08,Lithuania,0,5,0
2022-11-09,Lithuania,0,5,0
2022-11-10,Lithuania,0,5,0
2022-11-11,Lithuania,0,5,0
2022-11-14,Lithuania,0,5,0
2022-11-15,Lithuania,0,5,0
2022-11-16,Lithuania,0,5,0
2022-11-17,Lithuania,0,5,0
2022-11-18,Lithuania,0,5,0
2022-11-21,Lithuania,0,5,0
2022-11-22,Lithuania,0,5,0
2022-11-23,Lithuania,0,5,0
2022-11-24,Lithuania,0,5,0
2022-11-25,Lithuania,0,5,0
2022-11-26,Lithuania,0,5,0
2022-11-28,Lithuania,0,5,0
2022-11-29,Lithuania,0,5,0
2022-11-30,Lithuania,0,5,0
2022-12-01,Lithuania,0,5,0
2022-12-02,Lithuania,0,5,0
2022-12-04,Lithuania,0,5,0
2022-12-05,Lithuania,0,5,0
2022-12-06,Lithuania,0,5,0
2022-12-07,Lithuania,0,5,0
2022-12-08,Lithuania,0,5,0
2022-12-09,Lithuania,0,5,0
2022-12-12,Lithuania,0,5,0
2022-12-13,Lithuania,0,5,0
2022-12-14,Lithuania,0,5,0
2022-12-15,Lithuania,0,5,0
2022-12-16,Lithuania,0,5,0
2022-12-19,Lithuania,0,5,0
2022-12-20,Lithuania,0,5,0
2022-12-21,Lithuania,0,5,0
2022-12-22,Lithuania,0,5,0
2022-12-27,Lithuania,0,5,0
2022-12-28,Lithuania,0,5,0
2022-12-29,Lithuania,0,5,0
2022-12-30,Lithuania,0,5,0
2022-12-31,Lithuania,0,5,0
2023-01-02,Lithuania,0,5,0
2023-01-05,Lithuania,0,5,0
2023-01-06,Lithuania,0,5,0
2023-01-09,Lithuania,0,5,0
2023-01-10,Lithuania,0,5,0
2023-01-11,Lithuania,0,5,0
2023-01-12,Lithuania,0,5,0
2023-01-13,Lithuania,0,5,0
2023-01-16,Lithuania,0,5,0
2023-01-17,Lithuania,0,5,0
2023-01-18,Lithuania,0,5,0
2023-01-19,Lithuania,0,5,0
2023-01-20,Lithuania,0,5,0
2023-01-21,Lithuania,0,5,0
2023-01-23,Lithuania,0,5,0
2023-01-24,Lithuania,0,5,0
2023-01-25,Lithuania,0,5,0
2023-01-26,Lithuania,0,5,0
2023-01-27,Lithuania,0,5,0
2023-01-30,Lithuania,0,5,0
2023-01-31,Lithuania,0,5,0
2023-02-01,Lithuania,0,5,0
2023-02-02,Lithuania,0,5,0
2023-02-03,Lithuania,0,5,0
2023-02-07,Lithuania,0,5,0
2023-02-08,Lithuania,0,5,NA
2023-02-10,Lithuania,0,5,NA
2023-02-13,Lithuania,0,5,NA
2022-04-22,Luxembourg,0,0,NA
2022-04-29,Luxembourg,0,0,NA
2022-05-01,Luxembourg,0,0,NA
2022-05-04,Luxembourg,0,0,0
2022-05-05,Luxembourg,0,0,0
2022-05-07,Luxembourg,0,0,0
2022-05-08,Luxembourg,0,0,0
2022-05-09,Luxembourg,0,0,0
2022-05-10,Luxembourg,0,0,0
2022-05-11,Luxembourg,0,0,0
2022-05-12,Luxembourg,0,0,0
2022-05-13,Luxembourg,0,0,0
2022-05-14,Luxembourg,0,0,0
2022-05-15,Luxembourg,0,0,0
2022-05-16,Luxembourg,0,0,0
2022-05-17,Luxembourg,0,0,0
2022-05-18,Luxembourg,0,0,0
2022-05-19,Luxembourg,0,0,0
2022-05-20,Luxembourg,0,0,0
2022-05-21,Luxembourg,0,0,0
2022-05-22,Luxembourg,0,0,0
2022-05-23,Luxembourg,0,0,0
2022-05-24,Luxembourg,0,0,0
2022-05-25,Luxembourg,0,0,0
2022-05-26,Luxembourg,0,0,0
2022-05-27,Luxembourg,0,0,0
2022-05-28,Luxembourg,0,0,0
2022-05-29,Luxembourg,0,0,0
2022-05-30,Luxembourg,0,0,0
2022-05-31,Luxembourg,0,0,0
2022-06-01,Luxembourg,0,0,0
2022-06-02,Luxembourg,0,0,0
2022-06-03,Luxembourg,0,0,0
2022-06-04,Luxembourg,0,0,0
2022-06-05,Luxembourg,0,0,0
2022-06-06,Luxembourg,0,0,0
